1571776980	125.155.147.237	0	5
1571777040	136.68.95.210	0	29
1571777100	76.149.162.111	0	66
1571777160	48.82.99.176	0	39
1571777220	17.96.123.162	1	99
1571777280	158.227.226.125	0	3
1571777340	130.128.29.137	1	55
1571777400	217.206.181.184	1	58
1571777460	40.158.181.126	0	91
1571777520	122.236.2.5	1	62
1571777580	23.130.247.98	0	16
1571777640	67.242.16.226	0	84
1571777700	118.114.232.254	1	35
1571777760	94.187.176.33	0	59
1571777820	214.33.146.20	1	73
1571777880	29.202.76.208	0	95
1571777940	141.220.96.177	0	44
1571778000	169.250.108.132	1	26
1571778060	221.155.180.212	0	77
1571778120	191.204.45.96	1	25
1571778180	232.32.93.103	1	32
1571778240	64.17.105.26	0	46
1571778300	19.157.173.24	1	82
1571778360	206.118.1.148	1	88
1571778420	1.55.120.39	0	43
1571778480	237.52.134.26	1	74
1571778540	166.135.153.139	1	23
1571778600	140.75.104.229	0	7
1571778660	117.114.44.177	1	79
1571778720	123.110.171.236	1	77
1571778780	246.167.106.206	0	10
1571778840	61.246.113.55	1	57
1571778900	114.63.8.5	1	58
1571778960	30.222.144.24	1	11
1571779020	131.47.176.53	0	11
1571779080	202.69.236.135	0	90
1571779140	211.135.110.92	1	36
1571779200	79.144.107.74	1	78
1571779260	9.59.140.204	0	57
1571779320	130.104.118.143	1	83
1571779380	54.234.163.123	1	23
1571779440	141.119.189.251	1	21
1571779500	127.185.3.167	0	8
1571779560	2.152.255.30	0	5
1571779620	62.54.33.176	0	2
1571779680	155.152.45.229	0	37
1571779740	223.171.82.76	1	57
1571779800	206.113.34.60	1	8
1571779860	36.251.2.195	0	32
1571779920	65.88.218.226	0	10
1571779980	186.145.38.210	1	91
1571780040	96.217.20.233	1	68
1571780100	7.221.134.140	1	40
1571780160	208.18.95.83	1	11
1571780220	179.170.177.60	1	17
1571780280	104.42.85.115	1	99
1571780340	32.182.239.161	0	28
1571780400	115.72.114.24	1	96
1571780460	208.32.221.72	1	80
1571780520	154.2.134.121	1	63
1571780580	101.156.119.21	0	64
1571780640	231.17.76.11	0	54
1571780700	241.195.206.246	1	97
1571780760	7.247.128.183	1	23
1571780820	52.156.116.251	1	68
1571780880	96.56.1.64	0	71
1571780940	254.94.167.109	1	89
1571781000	7.13.108.57	1	76
1571781060	60.11.251.223	1	57
1571781120	254.52.74.147	1	5
1571781180	194.11.21.8	0	11
1571781240	161.194.55.104	1	33
1571781300	129.255.219.230	0	43
1571781360	18.204.157.173	1	51
1571781420	218.144.249.142	0	32
1571781480	192.183.63.26	1	46
1571781540	254.102.5.106	1	94
1571781600	212.27.67.224	0	50
1571781660	156.237.95.52	0	82
1571781720	97.36.115.10	0	14
1571781780	147.149.47.88	1	70
1571781840	118.147.192.169	1	43
1571781900	246.90.111.163	0	77
1571781960	18.40.186.231	0	53
1571782020	72.88.228.102	0	67
1571782080	167.161.117.199	0	39
1571782140	82.168.47.246	0	73
1571782200	17.150.154.117	0	34
1571782260	219.185.55.97	0	59
1571782320	146.14.65.29	0	23
1571782380	207.137.45.41	0	77
1571782440	186.121.12.97	0	68
1571782500	121.250.181.32	0	36
1571782560	187.72.98.9	0	97
1571782620	209.247.61.8	0	35
1571782680	195.5.183.107	1	66
1571782740	162.7.24.104	0	42
1571782800	132.196.115.19	0	97
1571782860	81.50.239.181	1	75
1571782920	9.150.68.3	0	82
1571782980	103.4.178.141	1	82
1571783040	52.121.19.111	0	91
1571783100	130.32.1.53	1	42
1571783160	144.246.135.55	1	66
1571783220	153.58.214.224	1	32
1571783280	134.92.28.55	0	81
1571783340	34.62.30.181	1	93
1571783400	211.140.28.187	0	30
1571783460	66.11.53.145	1	78
1571783520	106.216.90.17	1	78
1571783580	41.57.228.241	0	89
1571783640	221.154.11.69	1	46
1571783700	219.245.9.54	0	79
1571783760	117.66.117.139	0	69
1571783820	200.154.13.151	1	46
1571783880	206.111.111.210	1	10
1571783940	200.170.38.144	0	36
1571784000	206.179.10.206	0	55
1571784060	148.129.244.255	1	21
1571784120	116.130.46.239	1	21
1571784180	7.34.75.241	1	53
1571784240	135.51.212.196	1	32
1571784300	114.206.235.158	0	48
1571784360	142.120.224.224	1	49
1571784420	49.192.248.237	0	30
1571784480	100.249.151.140	0	97
1571784540	216.54.120.102	0	47
1571784600	225.10.0.53	0	71
1571784660	146.238.105.194	0	54
1571784720	106.74.95.226	0	10
1571784780	97.75.122.22	0	48
1571784840	177.167.86.179	0	47
1571784900	122.33.233.68	1	36
1571784960	78.255.44.179	0	54
1571785020	11.133.190.253	1	92
1571785080	30.190.62.124	0	88
1571785140	189.125.101.177	1	69
1571785200	98.226.92.198	1	17
1571785260	209.212.28.60	0	98
1571785320	142.7.159.20	0	11
1571785380	95.122.202.18	1	3
1571785440	25.248.32.16	1	82
1571785500	248.120.236.133	1	70
1571785560	5.63.6.217	1	22
1571785620	11.200.103.30	1	81
1571785680	182.226.15.222	1	57
1571785740	221.143.196.91	1	62
1571785800	30.138.4.51	1	51
1571785860	66.191.172.177	0	56
1571785920	231.120.75.78	0	10
1571785980	166.167.24.122	0	34
1571786040	184.244.231.69	1	48
1571786100	73.128.109.210	0	55
1571786160	51.101.34.182	1	4
1571786220	113.41.255.162	0	59
1571786280	229.212.250.230	1	41
1571786340	135.193.74.213	0	37
1571786400	21.83.251.98	0	34
1571786460	49.66.187.75	1	13
1571786520	49.79.155.107	1	28
1571786580	68.96.248.246	1	39
1571786640	205.22.108.229	1	54
1571786700	231.251.71.107	0	6
1571786760	175.111.157.213	1	23
1571786820	14.17.93.87	0	10
1571786880	71.129.225.236	1	95
1571786940	57.92.123.217	0	87
1571787000	132.101.52.240	1	52
1571787060	122.198.153.109	0	51
1571787120	97.99.91.110	1	2
1571787180	123.87.216.182	0	14
1571787240	7.54.163.11	1	95
1571787300	50.46.12.74	0	21
1571787360	121.32.127.69	1	40
1571787420	78.38.224.94	1	83
1571787480	33.245.95.210	0	98
1571787540	206.26.60.194	1	14
1571787600	34.25.51.75	0	95
1571787660	133.197.195.79	1	13
1571787720	203.5.250.73	0	80
1571787780	141.90.92.51	1	84
1571787840	154.29.188.88	1	18
1571787900	216.190.241.121	1	60
1571787960	240.221.198.218	0	81
1571788020	237.173.63.21	0	23
1571788080	74.193.108.97	0	8
1571788140	133.172.136.173	1	54
1571788200	134.51.85.230	0	88
1571788260	87.177.45.187	0	34
1571788320	111.217.109.224	0	8
1571788380	232.37.90.175	1	27
1571788440	219.119.5.188	1	52
1571788500	199.220.93.153	1	96
1571788560	102.38.7.6	1	73
1571788620	167.234.182.37	0	91
1571788680	204.6.187.169	0	26
1571788740	84.13.209.153	0	49
1571788800	93.29.171.242	1	43
1571788860	150.92.72.135	0	24
1571788920	234.160.41.246	1	29
1571788980	23.45.188.21	1	64
1571789040	231.118.32.20	0	65
1571789100	58.73.14.145	1	48
1571789160	36.135.172.85	1	28
1571789220	249.118.59.133	0	20
1571789280	71.8.185.22	1	74
1571789340	17.177.65.149	0	50
1571789400	15.252.219.91	1	35
1571789460	219.2.177.186	1	85
1571789520	108.214.174.198	1	42
1571789580	90.151.66.87	1	44
1571789640	154.140.238.223	0	96
1571789700	235.250.215.150	0	24
1571789760	91.97.27.250	0	37
1571789820	237.187.134.200	1	49
1571789880	31.229.12.222	1	32
1571789940	92.75.20.230	1	19
1571790000	183.25.102.111	0	1
1571790060	189.66.62.93	1	43
1571790120	177.51.122.209	1	76
1571790180	37.30.116.239	0	94
1571790240	22.225.143.166	1	79
1571790300	23.102.6.146	1	37
1571790360	124.59.144.137	1	77
1571790420	161.45.57.57	1	1
1571790480	90.165.228.205	0	97
1571790540	6.0.92.108	1	63
1571790600	174.70.74.65	0	99
1571790660	36.255.40.95	0	19
1571790720	20.49.155.232	1	87
1571790780	103.6.14.241	1	98
1571790840	239.244.164.130	0	93
1571790900	230.192.207.173	1	42
1571790960	204.86.220.133	1	65
1571791020	63.19.250.159	0	46
1571791080	0.203.120.68	0	54
1571791140	255.134.146.132	1	13
1571791200	34.54.42.107	1	86
1571791260	140.239.245.172	1	28
1571791320	48.35.94.86	0	98
1571791380	67.214.174.174	1	39
1571791440	62.95.23.124	0	10
1571791500	129.36.237.38	1	10
1571791560	61.115.36.29	1	5
1571791620	149.103.141.136	1	51
1571791680	123.222.152.167	1	40
1571791740	241.165.128.72	1	59
1571791800	29.182.123.249	0	62
1571791860	125.120.28.41	0	10
1571791920	166.165.36.126	0	89
1571791980	120.26.20.66	1	7
1571792040	134.166.253.54	1	72
1571792100	244.62.159.142	1	35
1571792160	95.91.77.153	0	34
1571792220	250.154.74.215	0	38
1571792280	172.68.118.170	0	56
1571792340	62.38.151.138	0	33
1571792400	131.200.89.28	1	77
1571792460	152.214.119.131	0	14
1571792520	222.24.38.82	0	40
1571792580	132.135.31.102	1	98
1571792640	80.123.176.79	0	91
1571792700	71.84.66.103	1	82
1571792760	86.94.64.26	0	61
1571792820	94.81.107.171	1	29
1571792880	56.176.112.67	0	42
1571792940	240.173.48.197	1	47
1571793000	51.29.31.127	1	81
1571793060	148.113.160.235	0	56
1571793120	2.35.55.81	0	85
1571793180	139.65.236.191	1	41
1571793240	7.218.0.6	0	3
1571793300	106.230.53.60	0	2
1571793360	37.203.193.149	1	72
1571793420	8.3.72.175	1	4
1571793480	214.190.175.67	0	79
1571793540	51.2.96.86	1	34
1571793600	3.128.38.239	0	50
1571793660	207.165.157.109	0	38
1571793720	54.43.39.126	0	24
1571793780	155.95.253.183	0	3
1571793840	247.122.105.59	0	17
1571793900	157.114.125.80	0	59
1571793960	8.135.178.132	1	4
1571794020	166.170.198.233	0	49
1571794080	152.27.90.140	0	31
1571794140	11.105.111.113	0	52
1571794200	107.183.52.42	0	19
1571794260	136.73.160.134	0	55
1571794320	127.144.56.26	0	49
1571794380	58.251.173.86	0	72
1571794440	133.22.208.185	1	92
1571794500	200.245.74.187	1	36
1571794560	212.254.178.103	1	84
1571794620	26.5.99.89	1	78
1571794680	242.69.234.182	0	64
1571794740	147.53.179.102	1	80
1571794800	226.209.153.230	0	23
1571794860	239.100.99.125	0	22
1571794920	239.133.253.28	1	47
1571794980	189.202.119.188	1	51
1571795040	98.253.142.93	1	86
1571795100	24.152.34.99	1	16
1571795160	191.76.173.253	1	87
1571795220	248.120.76.92	1	18
1571795280	2.128.17.56	1	4
1571795340	123.201.13.253	0	17
1571795400	6.82.227.114	1	2
1571795460	245.200.237.241	1	63
1571795520	178.241.143.237	1	97
1571795580	41.148.249.115	1	41
1571795640	162.93.87.62	0	77
1571795700	85.53.133.70	1	43
1571795760	220.112.148.91	0	83
1571795820	249.104.5.93	0	72
1571795880	50.111.44.186	1	74
1571795940	218.136.118.196	1	99
1571796000	176.207.243.88	1	65
1571796060	162.232.216.139	0	9
1571796120	160.119.2.129	0	49
1571796180	69.178.159.134	1	16
1571796240	164.73.120.88	1	82
1571796300	219.208.64.105	0	18
1571796360	248.164.157.5	0	22
1571796420	44.65.202.45	0	16
1571796480	13.245.84.102	1	11
1571796540	181.31.89.2	1	83
1571796600	176.64.92.252	1	3
1571796660	51.49.162.196	0	39
1571796720	126.213.244.9	0	90
1571796780	47.208.187.192	0	34
1571796840	164.50.210.206	1	17
1571796900	167.253.141.42	1	40
1571796960	107.217.179.84	1	52
1571797020	96.166.116.183	0	83
1571797080	85.139.5.143	1	93
1571797140	3.9.222.130	1	77
1571797200	120.142.210.84	0	85
1571797260	179.40.112.228	0	64
1571797320	28.178.89.97	0	26
1571797380	33.128.222.202	1	35
1571797440	98.139.156.77	0	23
1571797500	138.245.219.82	1	98
1571797560	136.6.221.175	0	14
1571797620	75.95.86.162	0	4
1571797680	110.172.54.225	0	76
1571797740	44.187.35.138	1	48
1571797800	147.140.33.207	1	31
1571797860	65.167.35.117	1	82
1571797920	157.107.82.192	0	53
1571797980	217.116.252.52	0	66
1571798040	28.12.98.30	0	34
1571798100	118.207.203.59	1	31
1571798160	124.31.200.183	1	59
1571798220	227.243.31.71	1	11
1571798280	240.91.245.185	1	40
1571798340	25.66.198.190	1	7
1571798400	48.30.49.215	1	51
1571798460	29.193.38.251	0	25
1571798520	13.226.96.226	0	25
1571798580	217.134.40.138	1	54
1571798640	84.190.254.144	1	88
1571798700	62.62.67.55	1	33
1571798760	99.76.104.6	1	61
1571798820	36.197.124.246	0	39
1571798880	218.179.61.138	1	23
1571798940	17.65.190.116	1	27
1571799000	49.227.12.244	0	97
1571799060	181.239.1.95	0	85
1571799120	227.25.4.90	0	13
1571799180	127.31.60.191	1	20
1571799240	57.100.202.78	0	63
1571799300	10.249.211.195	0	2
1571799360	245.40.89.24	0	45
1571799420	177.189.248.67	0	59
1571799480	231.173.227.197	1	7
1571799540	246.152.6.98	0	42
1571799600	123.28.237.30	1	41
1571799660	60.111.4.8	1	83
1571799720	235.237.135.79	0	83
1571799780	230.241.223.196	1	47
1571799840	3.78.208.100	0	50
1571799900	21.82.202.22	1	93
1571799960	164.218.34.236	1	50
1571800020	182.76.227.80	0	89
1571800080	61.205.199.50	0	37
1571800140	203.15.99.151	1	62
1571800200	253.35.88.8	0	73
1571800260	215.187.134.17	0	29
1571800320	246.27.26.254	1	72
1571800380	122.26.1.109	1	23
1571800440	170.53.15.100	1	24
1571800500	105.76.200.92	0	43
1571800560	250.67.51.118	1	44
1571800620	95.65.15.157	1	59
1571800680	156.16.197.230	0	74
1571800740	153.124.99.56	1	22
1571800800	0.108.112.191	0	58
1571800860	80.6.113.48	0	10
1571800920	8.51.47.130	0	78
1571800980	19.182.37.212	0	66
1571801040	103.77.242.55	1	52
1571801100	244.204.2.254	0	68
1571801160	115.167.218.19	0	3
1571801220	214.120.37.93	1	92
1571801280	166.54.121.19	1	44
1571801340	164.8.53.25	1	77
1571801400	179.117.67.70	0	95
1571801460	70.22.37.74	1	39
1571801520	83.67.203.100	0	13
1571801580	165.234.37.94	1	57
1571801640	45.202.98.236	0	19
1571801700	137.61.4.227	0	35
1571801760	94.178.120.30	1	63
1571801820	88.200.20.112	1	29
1571801880	101.163.210.182	1	68
1571801940	86.51.156.252	0	64
1571802000	124.219.106.20	0	39
1571802060	201.120.111.141	1	38
1571802120	72.15.44.228	0	43
1571802180	152.237.210.68	1	89
1571802240	243.177.169.15	1	89
1571802300	42.21.14.76	1	11
1571802360	44.24.51.69	0	20
1571802420	72.186.56.247	0	49
1571802480	154.161.75.171	0	62
1571802540	18.230.122.231	0	61
1571802600	150.83.214.240	1	92
1571802660	240.254.81.157	1	3
1571802720	121.211.205.110	1	72
1571802780	253.178.82.174	1	39
1571802840	206.125.179.44	1	44
1571802900	99.100.118.206	1	9
1571802960	88.90.147.143	1	5
1571803020	236.112.64.207	0	64
1571803080	179.56.238.13	1	40
1571803140	85.202.149.118	1	1
1571803200	153.92.127.177	1	75
1571803260	122.220.232.43	1	59
1571803320	158.105.50.133	1	99
1571803380	235.13.31.164	0	32
1571803440	174.240.185.128	1	30
1571803500	34.96.102.243	1	46
1571803560	44.98.7.168	0	78
1571803620	48.173.157.68	1	97
1571803680	223.209.185.85	0	96
1571803740	248.37.161.23	0	72
1571803800	202.221.204.113	0	24
1571803860	58.229.205.202	1	95
1571803920	229.226.188.102	0	50
1571803980	86.162.224.227	0	22
1571804040	143.191.197.115	1	23
1571804100	190.228.87.57	0	76
1571804160	120.122.208.2	1	25
1571804220	188.193.226.90	0	35
1571804280	142.33.51.103	1	71
1571804340	84.252.212.28	1	71
1571804400	166.35.19.177	1	31
1571804460	13.31.149.137	1	68
1571804520	84.206.157.20	0	3
1571804580	88.204.34.182	0	67
1571804640	52.215.82.49	0	81
1571804700	212.6.223.153	1	5
1571804760	153.35.193.54	0	52
1571804820	185.110.96.252	1	97
1571804880	140.78.211.173	0	76
1571804940	68.55.152.41	0	4
1571805000	228.6.171.30	0	56
1571805060	37.78.156.111	0	62
1571805120	43.90.239.185	0	50
1571805180	0.167.167.102	0	35
1571805240	217.25.249.74	1	37
1571805300	158.78.230.240	0	28
1571805360	115.254.211.229	1	2
1571805420	82.255.22.29	0	83
1571805480	161.139.54.80	1	46
1571805540	82.238.106.37	1	18
1571805600	101.229.107.4	0	66
1571805660	91.84.151.249	0	44
1571805720	231.103.32.174	0	22
1571805780	186.235.65.66	0	89
1571805840	242.9.2.134	1	77
1571805900	109.70.249.239	0	68
1571805960	217.225.57.20	1	67
1571806020	139.160.171.124	0	27
1571806080	131.181.158.71	1	64
1571806140	153.185.208.232	0	67
1571806200	199.227.136.103	1	81
1571806260	47.200.124.162	1	83
1571806320	124.33.64.101	0	12
1571806380	58.168.43.255	1	23
1571806440	64.133.240.58	1	27
1571806500	125.120.81.196	0	8
1571806560	75.160.12.38	1	5
1571806620	126.56.9.243	1	58
1571806680	47.223.54.71	0	10
1571806740	73.198.75.51	0	87
1571806800	137.39.243.253	0	57
1571806860	210.0.15.8	0	78
1571806920	193.142.224.95	0	53
1571806980	125.137.155.68	1	15
1571807040	104.125.159.139	0	44
1571807100	146.193.182.101	0	66
1571807160	179.10.65.142	1	29
1571807220	8.247.121.220	0	84
1571807280	55.184.29.52	1	77
1571807340	150.134.204.224	1	59
1571807400	145.127.54.12	1	17
1571807460	219.198.223.49	0	65
1571807520	217.67.249.47	1	92
1571807580	199.22.175.247	1	70
1571807640	127.209.144.181	0	34
1571807700	179.45.178.70	0	75
1571807760	176.84.71.162	0	67
1571807820	93.240.130.88	1	34
1571807880	203.38.102.42	1	99
1571807940	147.254.201.180	1	34
1571808000	213.72.143.148	0	48
1571808060	143.35.115.79	1	98
1571808120	244.43.141.92	0	89
1571808180	70.22.251.16	1	43
1571808240	210.130.108.152	1	58
1571808300	59.3.19.59	0	95
1571808360	213.164.181.134	0	88
1571808420	136.77.125.190	0	13
1571808480	232.11.188.28	0	18
1571808540	80.137.254.16	1	64
1571808600	215.14.187.45	0	29
1571808660	103.148.65.162	1	15
1571808720	196.139.227.16	0	27
1571808780	114.61.205.164	0	26
1571808840	96.189.207.160	1	26
1571808900	205.158.29.192	1	40
1571808960	131.192.162.212	1	7
1571809020	124.85.222.248	1	84
1571809080	81.204.18.25	0	16
1571809140	212.245.131.41	1	51
1571809200	82.196.43.110	1	39
1571809260	0.244.182.232	1	22
1571809320	109.200.154.111	1	66
1571809380	137.66.222.130	0	89
1571809440	13.94.104.227	0	8
1571809500	78.227.24.163	1	50
1571809560	152.6.174.26	1	64
1571809620	155.173.29.66	1	2
1571809680	114.66.56.42	0	47
1571809740	189.140.65.73	1	6
1571809800	244.222.209.39	0	43
1571809860	35.37.119.226	0	85
1571809920	193.57.255.53	0	39
1571809980	205.49.30.89	0	84
1571810040	56.255.204.40	0	74
1571810100	184.238.32.119	1	82
1571810160	167.204.0.116	0	15
1571810220	132.50.105.201	1	22
1571810280	129.189.127.163	1	15
1571810340	228.180.47.235	1	73
1571810400	165.116.209.149	0	76
1571810460	176.8.74.170	1	50
1571810520	75.251.208.119	0	86
1571810580	95.81.135.111	1	8
1571810640	231.168.67.92	0	2
1571810700	17.55.153.70	1	78
1571810760	64.37.93.207	1	37
1571810820	117.84.239.200	0	9
1571810880	45.81.171.216	0	13
1571810940	36.78.47.89	0	17
1571811000	92.120.107.247	1	9
1571811060	52.236.47.155	0	4
1571811120	82.44.133.101	0	28
1571811180	166.71.220.175	1	59
1571811240	96.123.142.0	0	56
1571811300	125.163.173.4	1	88
1571811360	30.214.22.145	1	69
1571811420	172.243.254.51	1	87
1571811480	182.224.112.248	1	87
1571811540	175.140.117.249	1	54
1571811600	117.36.189.28	0	50
1571811660	199.91.186.74	1	61
1571811720	101.219.129.80	1	67
1571811780	62.67.243.11	1	80
1571811840	59.48.15.127	1	34
1571811900	127.58.75.50	1	57
1571811960	243.144.182.5	0	89
1571812020	222.98.10.228	0	69
1571812080	238.165.26.81	1	38
1571812140	35.10.88.7	0	94
1571812200	209.199.37.159	0	42
1571812260	55.94.35.175	0	53
1571812320	10.213.0.131	0	87
1571812380	251.41.12.157	0	96
1571812440	212.201.92.191	0	6
1571812500	170.225.197.152	1	49
1571812560	121.185.25.197	1	94
1571812620	62.191.35.181	0	5
1571812680	181.166.190.222	0	16
1571812740	59.220.134.175	0	88
1571812800	12.250.135.214	1	7
1571812860	197.97.104.130	0	56
1571812920	88.167.109.170	0	17
1571812980	81.248.7.253	0	26
1571813040	169.239.172.200	0	39
1571813100	199.198.138.162	1	77
1571813160	238.26.103.200	1	93
1571813220	152.139.65.216	1	51
1571813280	139.84.189.129	1	80
1571813340	105.80.65.230	0	34
1571813400	116.223.69.170	1	4
1571813460	44.116.217.1	0	79
1571813520	188.159.213.129	1	90
1571813580	116.214.194.146	1	82
1571813640	112.145.20.200	0	51
1571813700	213.67.79.27	1	58
1571813760	128.91.155.243	1	70
1571813820	34.150.83.31	1	32
1571813880	76.159.172.238	0	43
1571813940	38.229.120.20	1	87
